name,speciality,hospital,city,timestamp
Dr. Teresa Shinta Prameswari Sp.KJ,Sp. Jiwa,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 12:57:27
"Dr. Thomas Hendriko M.Ked(KJ), Sp.KJ",Sp. Jiwa,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 12:57:27
Dr. Tini Sri Padmoningsih Sp.KJ,Sp. Jiwa,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 12:57:29
Dr. Tommy Raharja Sp.KJ,Sp. Jiwa,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 12:57:29
Dr. Tri Oktaviyantini Sp.KJ,Sp. Jiwa,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 12:57:29
Dr. Tri Oktin Windha Daniaty Sp.KJ,Sp. Jiwa,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 12:57:29
Dr. Uditia Alham Sakti AR Sp.KJ,Sp. Jiwa,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 12:57:29
Dr. Uminah Sp.KJ,Sp. Jiwa,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 12:57:29
Dr. Wardhani Sp.KJ,Sp. Jiwa,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 12:57:29
"dr. Waskita Roan, Sp.KJ",Sp. Jiwa,RS St. Carolus Salemba,"Senen, Jakarta Pusat",2025-05-23 12:57:29
Dr. Wati Evilia Sp.KJ,Sp. Jiwa,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 12:57:29
"dr. Yenny Siti Yanti Sinambela, Sp.KJ",Sp. Jiwa,RS St. Carolus Salemba,"Senen, Jakarta Pusat",2025-05-23 12:57:29
dr. Yulia Ratna Sofa Sp.KJ,Sp. Jiwa,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 12:57:31
dr. Yuliana Azis Sp.KJ,Sp. Jiwa,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 12:57:31
Dr. Yunatan Iko Wicaksono Sp.KJ,Sp. Jiwa,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 12:57:31
Dr. Yusri Hapsari Utami Sp.KJ,Sp. Jiwa,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 12:57:31
Dr. Zauhari Amalia Sp.KJ,Sp. Jiwa,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 12:57:31
Dr. Zikrina Istifarani Sp.KJ,Sp. Jiwa,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 12:57:31
Dr. Zulfitriani Sp.KJ,Sp. Jiwa,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 12:57:31
dr IMELDA INDRIYANI Sp.KJ(K),Sp. Jiwa,RS Ketergantungan Obat Jakarta,"Pasar Rebo, Jakarta Timur",2025-05-23 12:57:31
"dr. A. Dalidjo, Sp.Kj",Sp. Jiwa,"dr. A. Dalidjo, Sp.Kj","Samarinda Kota, Kota Samarinda",2025-05-23 12:57:31
