name,speciality,hospital,city,timestamp
"dr. Steven Rudy Utomo, Sp.JP (K), FIHA",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",2025-05-23 15:09:04
"dr. Suhendi Wijaya, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Putera Bahagia Cirebon,"Harjamukti, Kota Cirebon",2025-05-23 15:09:04
"Dr. dr. Sunanto, Sp.JP (K)",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 15:09:04
"dr. Tanto Budiharto, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",2025-05-23 15:09:06
"Taufik Arifin Pohan, dr. Sp JP",Sp. Jantung & Pembuluh Darah,RS Pondok Indah - Pondok Indah,"Kebayoran Lama, Jakarta Selatan",2025-05-23 15:09:06
"dr. Teddy Arnold Sihite, Sp.JP (K)",Sp. Jantung & Pembuluh Darah,RS Immanuel,"Bojongloa Kidul, Kota Bandung",2025-05-23 15:09:06
"dr. Tengku Mohamad Budiansyah, MHA., Sp.JP., FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Bogor,"Bogor Tengah, Bogor",2025-05-23 15:09:06
"dr. Teuku Istia Muda Perdan, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:09:06
"dr. Theresia Muktiwidjojo, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",2025-05-23 15:09:06
"dr. Tito Phurbojoyo, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",2025-05-23 15:09:06
"dr. Tito Phurbojoyo, Sp.JP(K),FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-23 15:09:06
"dr. Utojo Lubiantoro, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-23 15:09:06
"dr. Vekky Sariowan, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Manado,"Wenang, Kota Manado",2025-05-23 15:09:06
"dr. Vika Fransiska Kusumaning Candra, Sp.JP (Khusus praktek sore)",Sp. Jantung & Pembuluh Darah,RS Immanuel,"Bojongloa Kidul, Kota Bandung",2025-05-23 15:09:08
"dr. Vika Fransiska Kusumaning Candra, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Immanuel,"Bojongloa Kidul, Kota Bandung",2025-05-23 15:09:08
"dr. Vito Anggarino Damay, Sp.JP (K)",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 15:09:08
"dr. Wenni Erwindia, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-23 15:09:08
"dr. Widyawan Priyo Pratomo, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Waru,"Waru, Kabupaten Sidoarjo",2025-05-23 15:09:08
"dr. Windu Prima Dwi Andriana, Sp.JP., FIHA",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",2025-05-23 15:09:08
"dr. Wira Kimahesa Anggoro, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",2025-05-23 15:09:08
"dr. Wisnoe Pribadi, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Depok,"Pancoran Mas, Depok",2025-05-23 15:09:08
"dr. Yahya Berkahanto Juwana, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Depok,"Pancoran Mas, Depok",2025-05-23 15:09:08
"Prof. Dr. dr. Yoga Yuniadi, Sp.JP (K)",Sp. Jantung & Pembuluh Darah,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",2025-05-23 15:09:08
"dr. Yudi Fadilla, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:09:15
"Prof. Dr. dr. Yudi Her Oktaviono, Sp.JP(K), FIHA, FASCC, FSCAI, MM",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-23 15:09:15
"dr. Yusuf Galenta, Sp.JP (K), FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Palangka Raya,"Pahandut, Kota Palangka Raya",2025-05-23 15:09:15
dr Tean Kim Nyin (Calvin),Sp. Jantung & Pembuluh Darah,Penang Adventist Hospital,"Mampang Prapatan, Jakarta Selatan",2025-05-23 15:09:15
"dr. Abdullah Saleh, SpJP.FIHA",Sp. Jantung & Pembuluh Darah,RS Ananda Bekasi,"Medan Satria, Bekasi",2025-05-23 15:09:15
"dr. Andi Muhammad Reis R Saiby, SpJP",Sp. Jantung & Pembuluh Darah,RS Otak & Jantung Pertamina Royal Biringkanaya,"Biringkanaya, Kota Makassar",2025-05-23 15:09:15
"dr. Antono Sutandar, Sp.JP",Sp. Jantung & Pembuluh Darah,Tzu Chi Hospital,"Penjaringan, Jakarta Utara",2025-05-23 15:09:15
dr. Arvin Sp.JP,Sp. Jantung & Pembuluh Darah,RS Melinda 2,"Cicendo, Kota Bandung",2025-05-23 15:09:15
"dr. Dian Setiawan, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,RS Indriati Baru Sukoharjo,"Grogol, Kab Sukoharjo",2025-05-23 15:09:15
"dr. Dimas R Balti, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-23 15:09:15
"dr. Fery Budiman Santoso, Sp.JP",Sp. Jantung & Pembuluh Darah,National Hospital,"Wiyung, Kota Surabaya",2025-05-23 15:09:17
"dr. Gusti Made Odi Sidharta, SpJP",Sp. Jantung & Pembuluh Darah,RS Intan Husada Garut,"Tarogong Kidul, Kabupaten Garut",2025-05-23 15:09:17
"dr. Hawani Sasmaya Prameswari, SpJP(K)",Sp. Jantung & Pembuluh Darah,RS Santo Borromeus,"Coblong, Kota Bandung",2025-05-23 15:09:17
"dr. Ken Zola Purinda, SpJP",Sp. Jantung & Pembuluh Darah,RS Pelabuhan Jakarta Utara,"Koja, Jakarta Utara",2025-05-23 15:09:17
dr. M. Fuad Arbi Sp.JP,Sp. Jantung & Pembuluh Darah,Siloam Hospitals Jambi,"Jambi Selatan, Kota Jambi",2025-05-23 15:09:17
"dr. Nahar Taufiq, Sp.JP (K)",Sp. Jantung & Pembuluh Darah,JIH Jogja,"Kecamatan Depok, Kabupaten Sleman",2025-05-23 15:09:17
"dr. Nia Dyah Rachmianti, SpJP",Sp. Jantung & Pembuluh Darah,RS Semen Gresik,"Gresik, Kabupaten Gresik",2025-05-23 15:09:17
"dr. Pudjo, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Simulasi Halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:17
"dr. Taufik Delfian, MKed (Cardio), SpJP",Sp. Jantung & Pembuluh Darah,RS Mitra Medika Premier,"Medan Petisah, Kota Medan",2025-05-23 15:09:17
"dr.Mira Fauziah, Sp.JP,FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals ASRI,"Pancoran, Jakarta Selatan",2025-05-23 15:09:17
"dr.P.Y. Ismahun Pusposundoro, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Panti Waluya Sawahan,"Klojen, Kota Malang",2025-05-23 15:09:19
"dr.Victor Bandana, Sp.JP",Sp. Jantung & Pembuluh Darah,RS PIK,"Penjaringan, Jakarta Utara",2025-05-23 15:09:19
"Dr. A. M. Onny Witjaksono, Sp.JP",Sp. Jantung & Pembuluh Darah,RS St. Carolus Salemba,"Senen, Jakarta Pusat",2025-05-23 15:09:19
"Dr. Abdillah Lubis M.Ked(Cardio), Sp.JP-FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:19
"dr. Agung Ari Wibowo, SpJP",Sp. Jantung & Pembuluh Darah,Oetomo Hospital,"Bojongloa Kaler, Kota Bandung",2025-05-23 15:09:19
"Dr. Agung Rizka Pratama MMR, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:19
"Dr. Akbar Sinaga M.Ked(Cardio), Sp.JP",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:19
"dr. Akhmad Hidayatullah, Sp.JP",Sp. Jantung & Pembuluh Darah,RSUD Al Ihsan Provinsi Jawa Barat,"Baleendah, Kabupaten Bandung",2025-05-23 15:09:19
Dr. Alfa Alfin N Sp.JP,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:19
dr. Anasthasia Sari Sri Mumpuni Sp.JP,Sp. Jantung & Pembuluh Darah,Prodia Kebayoran Lama,"Kebayoran Lama, Jakarta Selatan",2025-05-23 15:09:19
Dr. Andi Armina Sp.JP,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:21
"Dr. Andrew E.P. Sunardi Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:21
Dr Ang Choon Chin,Sp. Jantung & Pembuluh Darah,Mahkota Medical Centre,"Bukit Raya, Kota Pekanbaru",2025-05-23 15:09:21
"Dr. Anindia Wardhani Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:21
"Dr. Annisa Tridamayanti Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:21
Dr. Antono Sutandar Sp.JP,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:21
Appletestppedoc,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:21
dr. BRM ARIO SOERYO K SP.JP,Sp. Jantung & Pembuluh Darah,Pramita Laboratorium,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:21
dr. BRM ARIO SOERYO K SpJP,Sp. Jantung & Pembuluh Darah,Lab Pramita Depok,"Limo, Depok",2025-05-23 15:09:21
Dr. Bambang Gunawan Sp.JP,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:21
"Dr. Basten Jeremiah Siahaan M.Ked, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:23
"Dr. Bayushi Eka Putra Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:23
Dr. Benny Antama Syant Sp.JP,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:23
"dr. Christiani Muljono, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Balikpapan,"Balikpapan Selatan, Kota Balikpapan",2025-05-23 15:09:23
Dr. Danang Setia Budi Sp.JP,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:23
Dr. Daniel Budiono Sp.JP,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:23
"Dr. Dea Arie Kurniawan Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:23
dr. Denio A. Ridjab Sp.JP (K),Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:23
"Dr. Denny Suwanto Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:23
"Dr. Dian Puspita Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:23
"Dr. Doddy Moniaga Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:25
Dr Neoh Eu Rick,Sp. Jantung & Pembuluh Darah,RS Gleneagles Penang,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:25
"Dr, Sylvie sakasasmitaSp.JP",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:25
"Dr. Fadma Yuliani Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:25
Dr. dr. Faris Basalamah Sp.JP (K),Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:25
"Dr. Fathlina Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:25
Dr. Fathy Fathini Sp.JP,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:25
Dr. Gallusena Erickatulistiawan Sp.JP,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:25
"Dr. Ganang K Ahimsa Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:25
"Dr. Giovanni Gerry Tampi Sp.JP, FIHA, AIFO-K",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:25
"Dr. Hamzah Muhammad Zein Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:27
"Dr. Hans Jaya Sunarto Sp.JP, FIHA, AIFO-K",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:27
"Dr. Harry Pribadi Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:27
"Dr. Helmi Agung Prasetyo Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:27
Dr. I Gede Parama Gandi Semita Sp.JP FIHA,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:27
"Dr. I Gusti Ayu WIjayanty Permata Sari Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:27
Dr. Ida Bagus Komang Arjawa Sp.JP,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:27
"dr. Ike Adriana, Sp.JP., FIHA",Sp. Jantung & Pembuluh Darah,RS St. Carolus Salemba,"Senen, Jakarta Pusat",2025-05-23 15:09:27
Dr. Infan Ketaren Sp.JP(K),Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:27
"Dr. Jacky Hartanto Tungadi Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:27
"Dr. Julio Ulaan B.Med.Sc, Sp.JP(K)",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:29
Dr. Kamalia Halid Sp.JP,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:29
"Dr. Khadzamurad Bayu Kresnanda Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:29
Dr. Komang Surya Bhuana R Sp.JP,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:29
dr. Kurniawan Iskandarsyah Sp.JP.,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:29
Dr. Lia Susanti Sp.JP,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:29
"Dr. Luh Putu Previyanti Dharma Putri Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:29
"Dr. Lyra Febrianda Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:29
Dr. M Agi Ramadhani Gustisiya Sp.JP,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:29
"Dr. Maruli Tua Sianipar Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:29
"Dr. Mohammad Zakky Fananie Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:31
"Dr. Muchtar Nora Ismail Siregar Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:31
Dr. Muh. Nirsyad Saphiro Sp.JP,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:31
Dr. Nadia Sp.JP-FIHA,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:31
dr. P. Tedjasukmana Sp.JP (K),Sp. Jantung & Pembuluh Darah,Praktek Dokter Spesialis -,"Sawah Besar, Jakarta Pusat",2025-05-23 15:09:31
"Dr. Patricia Wagey Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:31
"dr. Perhentian Aruslit Ginting, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Balikpapan,"Balikpapan Selatan, Kota Balikpapan",2025-05-23 15:09:31
"Dr. Prayoga Setiawan Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:31
"Prof. dr. SUTOMO KASIMAN, SpPD Sp.JPK",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:31
"dr. R.M Reza Juniery P., Sp.JP(K)",Sp. Jantung & Pembuluh Darah,RSUD Al Ihsan Provinsi Jawa Barat,"Baleendah, Kabupaten Bandung",2025-05-23 15:09:31
"dr. Ratna Nurmeliani, Sp.JP",Sp. Jantung & Pembuluh Darah,RSUD Al Ihsan Provinsi Jawa Barat,"Baleendah, Kabupaten Bandung",2025-05-23 15:09:34
Dr. Rika Permata Sari Sp.JP,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:34
"Dr. Rio Probo Kaneko Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:34
Dr. Ronaldo Simamora Sp.JP-FIHA,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:34
"Dr. Singgih Subakti Cahyadi Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:34
"Stephanie Salim, Dr. Sp.JP",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:34
"dr. Sunanto, Sp.JP (K)",Sp. Jantung & Pembuluh Darah,Siloam Hospital Lippo Village.,"Tangerang, Tangerang",2025-05-23 15:09:34
dr. Swastya Dwi Putra SpJP FIHA,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:34
"dr. Taufik A. Pohan, Sp.JP",Sp. Jantung & Pembuluh Darah,APOTIK REJEKI FARMA,"Kebayoran Baru, Jakarta Selatan",2025-05-23 15:09:34
"Dr. Taufik Hidayat M.M, M.Ked, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:34
Dr. Teuku Thoriq Sp.JP-FIHA,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:36
Dr. Vitri Alya Sp.JP,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:36
Dr. Willis Kwandou Sp.JP FIHA,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:36
"Dr. Willy Suryawan Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:36
dr Chanramin Sp.JP,Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:36
dr Ike Adriana Sp.JP FIHA,Sp. Jantung & Pembuluh Darah,RS St. Carolus Salemba,"Senen, Jakarta Pusat",2025-05-23 15:09:36
"dr. Aron Husink,Sp.JP (K) FIHA",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:36
dr. Gan Hwa Wooi,Sp. Jantung & Pembuluh Darah,RS Gleneagles Penang,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:36
dr. Hendra Simarmata SP.JP (K),Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:36
"dr. Rachmat Setiarsa, Sp.JP(FIHA)",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:36
"dr. Samuel Sudanawidjaja, Sp.JP",Sp. Jantung & Pembuluh Darah,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:38
"dr. Taufik Arifin Pohan, Sp.JP",Sp. Jantung & Pembuluh Darah,APOTIK REJEKI FARMA,"Kebayoran Baru, Jakarta Selatan",2025-05-23 15:09:38
