name,speciality,hospital,city,timestamp
"dr. Indah Gianawati, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Depok,"Pancoran Mas, Depok",2025-05-23 13:23:47
dr. Indra Kurniawan SP.PD,Sp. Penyakit Dalam,RS Meilia,"Cimanggis, Depok",2025-05-23 13:23:47
"dr. Indraji Dwi Mulyawan, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Putera Bahagia Cirebon,"Harjamukti, Kota Cirebon",2025-05-23 13:23:47
"dr. Irene Purnamawati, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",2025-05-23 13:23:50
"dr. Irene Saveria, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",2025-05-23 13:23:50
"dr. Irene Stephanie Surjadibrata, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-23 13:23:50
"dr. Irwin Tedja, Sp.PD-KAI",Sp. Penyakit Dalam,Siloam Hospitals Mampang,"Pancoran, Jakarta Selatan",2025-05-23 13:23:50
dr. Iskandar Sp.PD-FINASIM.,Sp. Penyakit Dalam,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-23 13:23:50
"dr. Iskandar, Sp.PD., FINASIM",Sp. Penyakit Dalam,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-23 13:23:50
"dr. Iskandar, Sp.PD",Sp. Penyakit Dalam,RSUP Dr. Sitanala Tangerang,"Neglasari, Tangerang",2025-05-23 13:23:50
dr. Ivan Andre Hartono Sp PD,Sp. Penyakit Dalam,Mayapada Hospital Surabaya,"Sawahan, Kota Surabaya",2025-05-23 13:23:50
"dr. Iwan Judodihardjo, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Makassar,"Ujung Pandang, Kota Makassar",2025-05-23 13:23:50
"dr. Iwan Purnawan, Sp.PD",Sp. Penyakit Dalam,Mayapada Hospital Tangerang,"Tangerang, Tangerang",2025-05-23 13:23:50
dr Iwandheni Sp. PD,Sp. Penyakit Dalam,RS Mitra Keluarga Tegal,"Tegal Barat, Kota Tegal",2025-05-23 13:23:52
"dr. Iwandheny Sepmeitutu, M.Sc, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",2025-05-23 13:23:52
"dr. Janto Simkoputera, Sp. PD",Sp. Penyakit Dalam,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-23 13:23:52
"dr. Jeremia Immanuel Siregar, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Kelapa Dua,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 13:23:52
"dr. Jimmy Tesiman, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-23 13:23:52
"dr. Jimmy Tesiman, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-23 13:23:52
"dr. Johan Hamik, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Purwakarta,"Bungursari, Kabupaten Purwakarta",2025-05-23 13:23:52
Dr. Joko Budiman Jong Sp. PD,Sp. Penyakit Dalam,RS Satya Negara,"Tanjung Priok, Jakarta Utara",2025-05-23 13:23:52
"dr. Joko Wiyanto, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Purwakarta,"Bungursari, Kabupaten Purwakarta",2025-05-23 13:23:52
"Dr. dr. Jongky Hendro Prajitno Sp.PD-KEMD,FINA",Sp. Penyakit Dalam,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",2025-05-23 13:23:52
"dr. Joyo Santoso, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Yogyakarta,"Gondokusuman, Kota Yogyakarta",2025-05-23 13:23:54
"dr. Juliyanti, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Kelapa Dua,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 13:23:54
"dr. Juvita Kurniawan, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",2025-05-23 13:23:54
"dr. Kaka Renaldi , Sp.PD-KGEH",Sp. Penyakit Dalam,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",2025-05-23 13:23:54
"Dr. Karina Anindita, M.Biomed., Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Mataram,"Mataram, Kota Mataram",2025-05-23 13:23:54
dr. Kartika Handayani Sp.PD,Sp. Penyakit Dalam,Siloam Hospitals Labuan Bajo,"Komodo, Kabupaten Manggarai Barat",2025-05-23 13:23:54
dr. Kartika Juwita Sp.PD,Sp. Penyakit Dalam,RS Puri Cinere,"Cinere, Depok",2025-05-23 13:23:54
"dr. Kasmanto, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals ASRI,"Pancoran, Jakarta Selatan",2025-05-23 13:23:54
"dr. Ketherine, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Sriwijaya Palembang,"Ilir Barat I, Kota Palembang",2025-05-23 13:23:54
Dr. Kho Ching Siang Sp. PD,Sp. Penyakit Dalam,RS Pluit,"Penjaringan, Jakarta Utara",2025-05-23 13:23:54
"dr. Koenardi Budhihardjo, Sp.PD",Sp. Penyakit Dalam,Mayapada Hospital Tangerang,"Tangerang, Tangerang",2025-05-23 13:23:56
"dr. Kresna Adhiatma , Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Grand Wisata,"Tambun Selatan, Kabupaten Bekasi",2025-05-23 13:23:56
"dr. Kunkun Achmad Muharam Suriadisastra, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Bekasi,"Bekasi Selatan, Bekasi",2025-05-23 13:23:56
"dr. Kurniyanto, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Bekasi Timur,"Bekasi Timur, Bekasi",2025-05-23 13:23:56
"dr. Laurentius Aswin Pramono, M.Epid., Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-23 13:23:56
"Laurentius Johan Ardian, Dr Sp PD",Sp. Penyakit Dalam,RS Adi Husada Kapasari,"Simokerto, Kota Surabaya",2025-05-23 13:23:56
"dr. Leny Puspitasari, Sp.PD-KEMD",Sp. Penyakit Dalam,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 13:23:56
"dr. Lidya Juniarti Silalahi, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Jambi,"Jambi Selatan, Kota Jambi",2025-05-23 13:23:56
Dr. Lim Kim Piow,Sp. Penyakit Dalam,Sunway Medical Centre,"Mampang Prapatan, Jakarta Selatan",2025-05-23 13:23:56
"dr. Limdawati Kwee, Sp.PD",Sp. Penyakit Dalam,RS Immanuel,"Bojongloa Kidul, Kota Bandung",2025-05-23 13:23:56
"dr. Lucas Welfried Pandjaitan, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Agora,"Cempaka Putih, Jakarta Pusat",2025-05-23 13:23:58
dr Lukas Widiono Sp.PD,Sp. Penyakit Dalam,RS dr. Oen Solo Baru,"Grogol, Kab Sukoharjo",2025-05-23 13:23:58
"dr. Luki Agustina Damayanti, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-23 13:23:58
dr. Lusiana Kurniawati Sp.PD,Sp. Penyakit Dalam,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-23 13:23:58
"dr. Lusiana Kurniawati, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-23 13:23:58
"dr. Lusiana Kurniawati, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-23 13:23:58
"dr. Lusiana Kurniawati, Sp.PD",Sp. Penyakit Dalam,RSIA Metro Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-23 13:23:58
"dr. Lydia Tantoso, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",2025-05-23 13:23:58
"M Bernardi Caropeboka, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Pamulang,"Pamulang, Tangerang Selatan",2025-05-23 13:23:58
"dr. M. Iskandar, Sp.PD., FINASIM",Sp. Penyakit Dalam,Siloam Hospitals Purwakarta,"Bungursari, Kabupaten Purwakarta",2025-05-23 13:23:58
"dr. Maradewi Maksum, Sp.PD",Sp. Penyakit Dalam,RSIA Mutiara Bunda Cilegon,"Purwakarta, Kota Cilegon",2025-05-23 13:24:00
"dr. Margaret Merlyn T, Sp.PD-FINASIM",Sp. Penyakit Dalam,Siloam Hospitals Kelapa Dua,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 13:24:00
"dr. Maria Irawati, Sp.PD-KGH",Sp. Penyakit Dalam,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 13:24:00
"dr. Marita Resti Tiara, Sp.PD",Sp. Penyakit Dalam,Mayapada Hospital Bandung,"Bandung Kidul, Kota Bandung",2025-05-23 13:24:00
"dr. Martino Sutrisno, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",2025-05-23 13:24:00
"dr. Masdianto Musai, Sp.PD-KAI",Sp. Penyakit Dalam,Siloam Hospitals Sriwijaya Palembang,"Ilir Barat I, Kota Palembang",2025-05-23 13:24:00
"dr. Maude Renata, Sp.PD",Sp. Penyakit Dalam,RS Kartika Kasih,"Warudoyong, Kota Sukabumi",2025-05-23 13:24:00
Dr. Maxyadi Maas SpPD,Sp. Penyakit Dalam,RS Puri Cinere,"Cinere, Depok",2025-05-23 13:24:00
"dr. Maya Wuninggar Ingrum, Sp.PD",Sp. Penyakit Dalam,RSUP Dr. Sitanala Tangerang,"Neglasari, Tangerang",2025-05-23 13:24:00
"dr. Meidy Cicilia Elim, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Sentosa Bekasi,"Bekasi Timur, Bekasi",2025-05-23 13:24:00
"dr. Meita Ucche, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Yogyakarta,"Gondokusuman, Kota Yogyakarta",2025-05-23 13:24:02
dr. Melisa Diah Puspitasari Sp.PD,Sp. Penyakit Dalam,Eka Hospital Bekasi,"Tarumajaya, Kabupaten Bekasi",2025-05-23 13:24:02
dr. Melisa Diah Puspitasari Sp.PD,Sp. Penyakit Dalam,Eka Hospital Bekasi,"Tarumajaya, Kabupaten Bekasi",2025-05-23 13:24:02
"dr. Moch. Arief Setiawan, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Depok,"Pancoran Mas, Depok",2025-05-23 13:24:02
"dr. Mozes Leo Juniard Silaban, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 13:24:02
"Prof. dr. Muhammad Miftahussurur, Sp.PD., M.Kes., Ph.D",Sp. Penyakit Dalam,RS Mitra Keluarga Waru,"Waru, Kabupaten Sidoarjo",2025-05-23 13:24:02
"dr. Muhammad Noor Diansyah, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Waru,"Waru, Kabupaten Sidoarjo",2025-05-23 13:24:02
"Muhammad Pranandi, dr. Sp. P.D",Sp. Penyakit Dalam,RS Pondok Indah - Puri Indah,"Kembangan, Jakarta Barat",2025-05-23 13:24:02
"dr. Mulyani Anny Suryani Gultom, Sp.PD, FINASIM",Sp. Penyakit Dalam,Siloam Hospitals ASRI,"Pancoran, Jakarta Selatan",2025-05-23 13:24:02
"dr. Myra Puspitasari, Sp.PD, M.Kes",Sp. Penyakit Dalam,MRCCC Siloam Hospitals Semanggi,"Setiabudi, Jakarta Selatan",2025-05-23 13:24:02
"dr. Nata Pratama Hardjo Lugito, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Kelapa Dua,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 13:24:04
"dr. Ni Ketut Rai Purnami, Sp.PD",Sp. Penyakit Dalam,BIMC Hospitals Nusa Dua,"Kuta Selatan, Kabupaten Badung",2025-05-23 13:24:04
"dr. Ni Made Ari Kurnianingrum, Sp.PD",Sp. Penyakit Dalam,BIMC Hospitals Nusa Dua,"Kuta Selatan, Kabupaten Badung",2025-05-23 13:24:04
"dr. Ni Nyoman Ati Subiantari, Sp.PD",Sp. Penyakit Dalam,RS Santo Borromeus,"Coblong, Kota Bandung",2025-05-23 13:24:04
"dr. Ni Nyoman Trisna Yuliharti Tersinanda, Sp.PD",Sp. Penyakit Dalam,BIMC Hospitals Kuta,"Kuta, Kabupaten Badung",2025-05-23 13:24:04
"dr. Nicholas Kristanta Sandjaja, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Bogor,"Bogor Tengah, Bogor",2025-05-23 13:24:04
"dr. Novidasari, Sp.PD., M.Sc",Sp. Penyakit Dalam,RS Mitra Keluarga Tegal,"Tegal Barat, Kota Tegal",2025-05-23 13:24:04
"dr. Noviyanti Fracin Tumewu, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Paal Dua Manado,"Paal Dua, Kota Manado",2025-05-23 13:24:04
dr. Nurul Aisyiah Sp.PD,Sp. Penyakit Dalam,RS Permata Medika,"Ngaliyan, Kota Semarang",2025-05-23 13:24:04
"Prof. Dr. dr. Nurul Akbar, Sp.PD-KGEH",Sp. Penyakit Dalam,RS MMC,"Setiabudi, Jakarta Selatan",2025-05-23 13:24:04
"dr. Nyoman Paramita Ayu, Sp.PD-KGH",Sp. Penyakit Dalam,BIMC Hospitals Nusa Dua,"Kuta Selatan, Kabupaten Badung",2025-05-23 13:24:06
"dr. Ohmar Rene Setiawan, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 13:24:06
dr. Okki Ramadian Sp.PD-KAI,Sp. Penyakit Dalam,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-23 13:24:06
"dr. Okki Ramadian, Sp.PD-KAI, FINASIM",Sp. Penyakit Dalam,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-23 13:24:06
"dr. Okki Ramadian, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Bintaro,"Pondok Aren, Tangerang Selatan",2025-05-23 13:24:06
"dr. Otek Hermanto, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",2025-05-23 13:24:06
"dr. Paskalis Andrew Gunawan, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",2025-05-23 13:24:06
"dr. Paulus Simadibrata, Sp.PD",Sp. Penyakit Dalam,RS Abdi Waluyo,"Menteng, Jakarta Pusat",2025-05-23 13:24:06
"dr. Perry Rachmat Permana Sp.PD., FINASIM",Sp. Penyakit Dalam,Santosa Hospital Bandung Central,"Andir, Kota Bandung",2025-05-23 13:24:06
Dr. Prettysun Ang Mellow Sp.PD,Sp. Penyakit Dalam,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",2025-05-23 13:24:06
Dr. Prettysun Ang Mellow Sp.PD,Sp. Penyakit Dalam,Klinik Utama Biotest Kertajaya,"Mulyorejo, Kota Surabaya",2025-05-23 13:24:09
"dr. Prettysun Ang Mellow, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",2025-05-23 13:24:09
dr. Priangdina Banoastia SpPD,Sp. Penyakit Dalam,RS Jakarta,"Setiabudi, Jakarta Selatan",2025-05-23 13:24:09
"dr. Prima Yuriandro, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",2025-05-23 13:24:09
"Primadina Banostira, dr. SpPD",Sp. Penyakit Dalam,RS Jakarta,"Setiabudi, Jakarta Selatan",2025-05-23 13:24:09
"dr. Probo Wuryantoro, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Palangka Raya,"Pahandut, Kota Palangka Raya",2025-05-23 13:24:09
"Prof. DR. dr. IRIS RENGGANIS, SpPD K-AI",Sp. Penyakit Dalam,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",2025-05-23 13:24:09
Prof. Dr. S. Urgoseno Yudho Bintoro Sp PD,Sp. Penyakit Dalam,Mayapada Hospital Surabaya,"Sawahan, Kota Surabaya",2025-05-23 13:24:09
Prof. Dr. Zubairi Djoerban Sp.PD,Sp. Penyakit Dalam,RS Kramat 128,"Senen, Jakarta Pusat",2025-05-23 13:24:09
Prof. dr Dante Saksono Harbuwono Sp.PD-KEMD,Sp. Penyakit Dalam,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-23 13:24:09
"Prof. dr. Marcelus Simadibrata, PhD, Sp.PD, KGEH, FACG, FASGE, FINASIM",Sp. Penyakit Dalam,RS Abdi Waluyo,"Menteng, Jakarta Pusat",2025-05-23 13:24:11
"dr. Purwoadi Sujatno, Sp.PD.",Sp. Penyakit Dalam,RS Bethesda Yogyakarta,"Gondokusuman, Kota Yogyakarta",2025-05-23 13:24:11
"dr. RM. Tedjo Megantoro, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Yogyakarta,"Gondokusuman, Kota Yogyakarta",2025-05-23 13:24:11
"dr. Raden Gina Dewiyani, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Bekasi Timur,"Bekasi Timur, Bekasi",2025-05-23 13:24:11
"Raden Iwantoro, dr., Sp.PD FINASIM",Sp. Penyakit Dalam,RS EMC Pekayon,"Bekasi Selatan, Bekasi",2025-05-23 13:24:11
dr. Rama Fadila Sp.PD,Sp. Penyakit Dalam,RS Santa Maria Pekanbaru,"Seukajadi, Kota Pekanbaru",2025-05-23 13:24:11
dr. Rani Afriyani Sp.PD,Sp. Penyakit Dalam,Mayapada Hospital Tangerang,"Tangerang, Tangerang",2025-05-23 13:24:11
"dr. Ratih Nursiana, Sp.PD",Sp. Penyakit Dalam,RS Immanuel,"Bojongloa Kidul, Kota Bandung",2025-05-23 13:24:11
dr. Raymond Sebastian Purwanta Sp.PD,Sp. Penyakit Dalam,RS Mitra Keluarga Bintaro,"Pondok Aren, Tangerang Selatan",2025-05-23 13:24:11
"dr. Reinaldo Alexander, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Bekasi Sepanjang Jaya,"Rawalumbu, Bekasi",2025-05-23 13:24:11
"dr. Restu Robaga Pasaribu, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Purwakarta,"Bungursari, Kabupaten Purwakarta",2025-05-23 13:24:13
"dr. Reza Yogaswara, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Depok,"Pancoran Mas, Depok",2025-05-23 13:24:13
dr. Rezki Pratama Sadeli Sp.PD,Sp. Penyakit Dalam,RS Ananda Babelan,"Babelan, Kabupaten Bekasi",2025-05-23 13:24:13
dr. Rezky Aulia Nurleli Sp.PD,Sp. Penyakit Dalam,RS Ananda Babelan,"Babelan, Kabupaten Bekasi",2025-05-23 13:24:13
dr. Rido Prama Eled Sp. PD,Sp. Penyakit Dalam,RS Awal Bros Panam,"Tampan, Kota Pekanbaru",2025-05-23 13:24:13
"dr. Rikky Lusman, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",2025-05-23 13:24:13
"dr. Rokihyati, Sp.PD",Sp. Penyakit Dalam,RS Immanuel,"Bojongloa Kidul, Kota Bandung",2025-05-23 13:24:13
"dr. Rose Vita Sari, M.Biomed, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",2025-05-23 13:24:13
"dr. Rudy Kurniawan, Sp.PD, Dip.TH, MM,MARS",Sp. Penyakit Dalam,Siloam Hospitals Mampang,"Pancoran, Jakarta Selatan",2025-05-23 13:24:13
"dr. Ruth Vonky Rebecc , Sp.PD","Sp. Penyakit Dalam, Sp. PD Hematologi & Onkologi Medik",RS Mitra Keluarga Bekasi,"Bekasi Selatan, Bekasi",2025-05-23 13:24:13
dr. Ruth Vonky Rebecca Sp.PD,Sp. Penyakit Dalam,Eka Hospital Bekasi,"Tarumajaya, Kabupaten Bekasi",2025-05-23 13:24:15
"dr Ryan Tresna Putra, Sp. PD",Sp. Penyakit Dalam,RSU Fikri Medika,"Klari, Kabupaten Karawang",2025-05-23 13:24:15
"dr. Ryki Mangara Tua Sihombing, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Dhirga Surya Medan,"Medan Petisah, Kota Medan",2025-05-23 13:24:15
"dr. SRI WIJAYAN, Sp.PD KKV",Sp. Penyakit Dalam,RS Medistra,"Setiabudi, Jakarta Selatan",2025-05-23 13:24:15
"dr. Sabrina Munggarani Yusuf , Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Bekasi,"Bekasi Selatan, Bekasi",2025-05-23 13:24:15
dr. Salim Sidharta Sp.PD.,Sp. Penyakit Dalam,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",2025-05-23 13:24:15
dr. Salim Sidharta Sp.PD.,Sp. Penyakit Dalam,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",2025-05-23 13:24:15
"dr. Samsirun Halim, Sp.PD-KIC",Sp. Penyakit Dalam,Siloam Hospitals Jambi,"Jambi Selatan, Kota Jambi",2025-05-23 13:24:15
dr. Sandra Utami Widiastuti SpPD,Sp. Penyakit Dalam,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-23 13:24:15
"dr. Sandra Utami Widiastuti, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-23 13:24:15
dr. Santoso Chandra Sp. PD,Sp. Penyakit Dalam,Mayapada Hospital Bandung,"Bandung Kidul, Kota Bandung",2025-05-23 13:24:17
"dr. Satrio Sukmoko, Sp.PD., FINASIM",Sp. Penyakit Dalam,Mayapada Hospital Bogor,"Bogor Timur, Bogor",2025-05-23 13:24:17
dr. Saut Horas Sp.PD,Sp. Penyakit Dalam,RS Pusat Pertamina,"Kebayoran Baru, Jakarta Selatan",2025-05-23 13:24:17
"dr. Septian Nindita Adi Nugraha, Sp.PD",Sp. Penyakit Dalam,RS Bina Husada,"Cibinong, Kabupaten Bogor",2025-05-23 13:24:17
dr. Shahnaz Fathia Sp.PD,Sp. Penyakit Dalam,RSU Aulia,"Jagakarsa, Jakarta Selatan",2025-05-23 13:24:17
dr. Sheena Ria Zoya Dalimunthe Sp.PD,Sp. Penyakit Dalam,RS Dewi Sri,"Karawang Barat, Kabupaten Karawang",2025-05-23 13:24:17
"dr. Sherrvy Eva Wijayaningrum, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Jember,"Kaliwates, Kabupaten Jember",2025-05-23 13:24:17
"dr. Shiella Gunawan, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Cikarang,"Cikarang Utara, Kabupaten Bekasi",2025-05-23 13:24:17
dr. Silvester Nancy Sp PD,Sp. Penyakit Dalam,RS Cinta Kasih Tzu Chi,"Cengkareng, Jakarta Barat",2025-05-23 13:24:17
"dr. Sinarta Natasamudra, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",2025-05-23 13:24:17
"dr. Siti Rohmi, Sp.PD",Sp. Penyakit Dalam,RS Bina Husada,"Cibinong, Kabupaten Bogor",2025-05-23 13:24:19
"dr. Soegiarto Gani, Sp.PD., FINASIM",Sp. Penyakit Dalam,Siloam Hospitals Dhirga Surya Medan,"Medan Petisah, Kota Medan",2025-05-23 13:24:19
"dr. Sofie Syarifa Rodotul Jannah, Sp.PD",Sp. Penyakit Dalam,RS Al-Islam Bandung,"Rancasari, Kota Bandung",2025-05-23 13:24:19
"dr. Sony Sujatno, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Waru,"Waru, Kabupaten Sidoarjo",2025-05-23 13:24:19
"dr. Sri Hardini, Sp.PD",Sp. Penyakit Dalam,Mayapada Hospital Kuningan,"Setiabudi, Jakarta Selatan",2025-05-23 13:24:19
dr. Stefanie Yuliana Usman SP PD,Sp. Penyakit Dalam,Mayapada Hospital Bandung,"Bandung Kidul, Kota Bandung",2025-05-23 13:24:19
dr. Stefanie Yuliana Usman Sp PD,Sp. Penyakit Dalam,Mayapada Hospital Bandung,"Bandung Kidul, Kota Bandung",2025-05-23 13:24:19
dr. Stefanus Budiman Bunde Sp PD,Sp. Penyakit Dalam,RS Grestelina,"Panakkukang, Kota Makassar",2025-05-23 13:24:19
dr. Stefanus Budiman Bunde Sp.PD,Sp. Penyakit Dalam,RS Grestelina,"Panakkukang, Kota Makassar",2025-05-23 13:24:19
Dr. Stefanus Gunawan Kandinata Sp PD,Sp. Penyakit Dalam,RS Gotong Royong,"Sukolilo, Kota Surabaya",2025-05-23 13:24:19
"dr. Stefanus Gunawan Kandinata, Sp.PD",Sp. Penyakit Dalam,Klinik Mitra Medicare Surabaya,"Gubeng, Kota Surabaya",2025-05-23 13:24:21
"dr. Steffie Simpiano Solin, M.Ked(PD), Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Delta Mas,"Cikarang Pusat, Kabupaten Bekasi",2025-05-23 13:24:21
dr. Stevanus Immanuel Silahooij Sp.PD,Sp. Penyakit Dalam,Siloam Clinic Surabaya,"Sukolilo, Kota Surabaya",2025-05-23 13:24:21
"dr. Steven Sutanto Sihombing, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",2025-05-23 13:24:21
"Dr. dr. Stevent Sumantri, Sp.PD-KAI",Sp. Penyakit Dalam,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 13:24:21
"dr. Sugijarto, Sp.PD",Sp. Penyakit Dalam,RS Mitra Keluarga Bekasi,"Bekasi Selatan, Bekasi",2025-05-23 13:24:21
Dr. Suharko Soebardi Sp PD-Kemd,Sp. Penyakit Dalam,RS Mata JEC Menteng,"Menteng, Jakarta Pusat",2025-05-23 13:24:21
dr. Suhendro Prof. Dr. dr. Sp. P.D.,Sp. Penyakit Dalam,RS Pondok Indah - Pondok Indah,"Kebayoran Lama, Jakarta Selatan",2025-05-23 13:24:21
dr. Sulaiman M. Thaleb Sp.PD,Sp. Penyakit Dalam,RS Ananda Bekasi,"Medan Satria, Bekasi",2025-05-23 13:24:21
"dr. Sunny Lim, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Dhirga Surya Medan,"Medan Petisah, Kota Medan",2025-05-23 13:24:21
"dr. Supiansyah, Sp.PD",Sp. Penyakit Dalam,RS Gatoel,"Prajurit Kulon, Kota Mojokerto",2025-05-23 13:24:23
"dr. Suryantini Singgih, Sp.PD",Sp. Penyakit Dalam,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-23 13:24:23
dr. Suryanto Sp.PD,Sp. Penyakit Dalam,RS Azra,"Bogor Utara, Bogor",2025-05-23 13:24:23
