name,speciality,hospital,city,timestamp
"Dr. Irma Rahayu M. Biomed., Sp.P",Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:06
"Dr. Jenny Wailan Kandowangko Sp.P, FISR",Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:06
Dr. Kadek Mien Dwi Cahyani Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:06
Dr. Kevin Wahyudy Prasetyo Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:06
Dr. Khairuddin Hamdani Hasibuan Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:06
Dr. Kornelis Aribowo Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:08
Dr. Kurniawati Hatary Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:08
Dr. Linda A. Rolobessy Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:08
"Dr. M Yusuf Purba M.ked(paru), Sp.P, FISR",Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:08
Dr. Magdalena Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:08
"Dr. Marini Puspita Sari M. Ked(Paru), Sp.P",Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:08
Dr. Maulana Syukri El Muharam Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:08
"Dr. Melly Miranda M.Ked(Paru), Sp.P",Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:08
Dr. Mia Achmad Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:08
"dr. Mohamad Fahmi, Sp.P(K)",Sp. Paru,RS St. Carolus Salemba,"Senen, Jakarta Pusat",2025-05-23 14:51:08
Dr. Monica Bil Geni Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:10
Dr. Muhammad Addinul Huda Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:10
Dr. Muhammad Bagus Hari Saktian Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:10
Dr. Muhammad Hari Nandi Pinto Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:10
dr. Muhammad Nurman Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:10
Dr. Muhammad Zakki Al Fajri Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:10
Dr. Musannif Ziad Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:10
Dr. Ni Nyoman Widyastuti Lestari Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:10
Dr. Ni Putu Ayu Widiasari Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:10
Dr. Ni Putu Surya Diana Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:10
Dr. Nori Purnama Sp. P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:12
Dr. Nur Santi Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:12
Dr. Nur Zam Zam Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:12
Dr. Putu Gita Indraswari Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:12
dr. Rachmat Setiarsa Sp. JP,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:12
dr. Rachmat Setiarsa Sp. JP,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:12
Dr. Rachmi Merrina Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:12
Dr. Rahmadiana Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:12
"Dr. Rahmat Hidayat M.Ked(Paru), Sp.P",Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:12
Dr. Ramaniya Kirana Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:12
Dr. Rida Rizki Amalia Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:14
Dr. Rika Hardisa Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:14
"dr. Rinaldianto, Sp.P",Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:14
Dr. Rizal Muldani Tjahyadi Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:14
"dr. Rizqa Kharisma, Sp.P",Sp. Paru,Siloam Hospitals Balikpapan,"Balikpapan Selatan, Kota Balikpapan",2025-05-23 14:51:14
Dr. Santony Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:14
Dr. Syarifah Jannatin Aliyah Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:14
Dr. H. Tengku Adriansyah Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:14
Dr. Thifla Farhani Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:14
Dr. Tiar Oktavian Effendi Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:14
Usep Suhendra Sp P,Sp. Paru,RS PARU ROTINSULU,"Bojongsoang, Kabupaten Bandung",2025-05-23 14:51:17
dr. Usep Suhendra Sp.P,Sp. Paru,Klinik Utama Kesehatan Paru Masyarakat Paru A,"Cempaka Putih, Jakarta Pusat",2025-05-23 14:51:17
Dr. Vina Fiqria Shintha Dewi Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:17
Dr. Vira Weldimira Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:17
"Dr. Vivi Rosari Magdalena Sibarani M.Ked(Paru), Sp.P",Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:17
"Wahju Aniwidyaningsih, dr. Sp. P.K.R, Subsp. P.I.K.N. (K)",Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:17
Dr. Wahyu Soebekti Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:17
dr Wahyu Sp.P,Sp. Paru,Apotek Anugerah Ayani,"Denpasar Utara, Kota Denpasar",2025-05-23 14:51:17
Dr. Widya Ramadhaniati Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:17
Dr. Widya Tria Kirana Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:17
Dr. Wilia Aprilisa Utami Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:19
"Dr. Wira Winardi Sp.P, M.Sc, Ph.D",Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:19
"Prof. dr. Wiwien Heru Wiyono, PhD, Sp.P (K)",Sp. Paru,RS St. Carolus Salemba,"Senen, Jakarta Pusat",2025-05-23 14:51:19
Dr. Yulia Helexandra Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:19
Dr. Yulia Octaviany Harnoto Sp.P,Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:19
"dr. Yun Amril, Sp.P.,MARS",Sp. Paru,RSUD Al Ihsan Provinsi Jawa Barat,"Baleendah, Kabupaten Bandung",2025-05-23 14:51:19
"dr. Amir Luthfi, Sp.P",Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:19
"dr. Muhammad Harbi Praditya, M.Ked, SpP",Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:19
"dr. Paramitha Dwiputri, Sp.P",Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:19
"dr. Shinta Chairiah, Sp.P",Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:19
"dr. Stanley I.B, Sp.P",Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:21
"dr. Yulia Octaviany Harnoto, SpP",Sp. Paru,halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 14:51:21
